557640345;Андрей;/game
557640345;Андрей;/step 50
557640345;Андрей;/step 30
557640345;Андрей;/step 9
557640345;Андрей;/game
557640345;Андрей;/step 100
557640345;Андрей;/step -8
557640345;Андрей;/step 9
557640345;Андрей;/step 1
557640345;Андрей;/step 4
557640345;Андрей;/step 8
557640345;Андрей;/step 0
557640345;Андрей;/step 9
557640345;Андрей;/step 2
